,series,trial,intensity,rating,fired
0,0,0,41,0.0,1
1,0,1,42,3.9999999999999964,1
2,0,2,43,12.000000000000135,1
3,0,3,44,10.0,1
4,0,4,45,18.000000000000142,1
5,0,5,46,26.000000000000057,1
6,0,6,47,48.500000000000114,1
7,0,7,48,61.49999999999986,1
8,0,8,49,68.99999999999983,1
9,1,0,41,0.0,1
10,1,1,42,0.5000000000000673,1
11,1,2,43,6.9999999999999885,1
12,1,3,44,16.50000000000021,1
13,1,4,45,23.999999999999986,1
14,1,5,46,25.99999999999998,1
15,1,6,47,44.00000000000002,1
16,1,7,48,58.9999999999999,1
17,1,8,49,71.5,1
18,2,0,41,0.0,1
19,2,1,42,1.5000000000000002,1
20,2,2,43,5.500000000000059,1
21,2,3,44,8.00000000000006,1
22,2,4,45,20.0,1
23,2,5,46,20.500000000000078,1
24,2,6,47,48.00000000000008,1
25,2,7,48,59.999999999999865,1
26,2,8,49,66.50000000000004,1
