trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,104.05566589999944,,0.0045906000304967165,100.55586209998,100.55620430002455,102.52252710005268,102.52253570000175,104.03921529999934,104.03949490003288,109.0391567000188,109.03916330006905,109.05567310005426,121.07241320004687,121.0396149000153,0,active,46.8,121.0398369000759,125.32322340004612,5.000000000000164,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,125.3391258000629,,,,,,,,125.32349270000122,130.32281430007424,130.32282020000275,130.3392206999706,142.35609240003396,142.3231903000269,1,active,46.8,142.32333360007033,145.4910641000606,7.499999999999989,3.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,145.50611980003305,,,,,,,,145.49193410004955,150.48970260005444,150.4897083999822,150.50612180004828,162.52294280007482,162.49014820007142,2,inactive,47.9,162.49029450002126,165.99158480006736,20.500000000000178,3.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,166.0062031999696,,,,,,,,165.99238990002777,170.98985859996174,170.98986460000742,171.00635619997047,183.02306170004886,182.99027269997168,3,active,46.8,182.9904225000646,187.42436820000876,4.0000000000002,4.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,187.43973600002937,,,,,,,,187.42463140003383,192.42334990005475,192.4233556999825,192.4398759000469,204.45659880002495,204.42372399999294,0,inactive,47.9,204.42387020005845,206.1587115000002,30.0,1.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,206.17334099998698,,,,,,,,206.1589607000351,211.15688969998155,211.15689570002723,211.17334910004865,223.19017129996791,223.15731020004023,1,inactive,47.9,223.157450000057,228.2757152999984,13.500000000000075,5.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,228.29022409999743,,,,,,,,228.2764785999898,233.27377600001637,233.27378170005977,233.290274900035,245.30701520002913,245.27419370005373,2,active,46.8,245.27433469996322,248.44301719998475,5.500000000000094,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,248.45705880003516,,,,,,,,248.44382649997715,253.44065270002466,253.44065870007034,253.45710980007425,265.4739356000209,265.44107309996616,3,inactive,47.9,265.44121359998826,267.74208990007173,44.499999999999986,2.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,267.757260399987,,,,,,,,267.7428270999808,272.7408844999736,272.7408910000231,272.7572821000358,284.7741311000427,284.74254000000656,0,inactive,47.9,284.74268030002713,289.5425198000157,44.99999999999992,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,289.5575106999604,,,,,,,,289.5432947999798,294.5410576000577,294.54106399999,294.5575308999978,306.57435520004947,306.54150040005334,1,active,46.8,306.5416487000184,309.3429141000379,10.000000000000027,2.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,309.35770689998753,,,,,,,,309.34375010000076,314.3412663000636,314.3412737000035,314.3577241000021,326.37453110003844,326.3417466999963,2,inactive,47.9,326.34188730001915,331.7273134000134,17.500000000000078,5.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,331.74130300001707,,,,,,,,331.72811600007117,336.7249371999642,336.72494280000683,336.74129430006724,348.7581756999716,348.72529179998673,3,active,46.8,348.72543230000883,352.44414400006644,15.500000000000103,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,352.45818429999053,,,,,,,,352.4449114999734,357.4418217999628,357.44182710000314,357.45819719997235,369.4750207000179,369.44210360001307,0,active,46.8,369.4422543999972,372.32637100003194,12.500000000000028,2.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,372.341729399981,,,,,,,,372.3271028000163,377.3251902000047,377.3251965000527,377.34169270005077,389.35847300000023,389.325612799963,1,inactive,47.9,389.3257542999927,393.494416099973,32.000000000000064,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,393.50856320001185,,,,,,,,393.4952272999799,398.49211160000414,398.4921177000506,398.5086096000159,410.52540370007046,410.4925379999913,2,active,46.8,410.4926809000317,413.61022530007176,4.000000000000022,3.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,413.6254720999859,,,,,,,,413.6109929999802,418.6089791000122,418.6089849000564,418.62543120002374,430.6422002000036,430.6094028999796,3,inactive,47.9,430.6095452000154,435.49550039996393,50.49999999999983,4.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,445.9257512000622,,,,,,444.459702800028,445.9093247000128,,,,,,,0,active,47.9,462.90975150000304,465.21120440005325,30.99999999999996,2.282,435.49610029999167,435.5090460999636,444.45936330000404,445.90960350004025,450.90929820004385,450.90930489997845,450.9258100000443,462.9425940000219,462.909743300057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,47.9,46.8,48.7,COM3,2024-02-20_15h14.50.926,2024_RDpaindiscrimination_maintask,2023.2.3,60.00128402328517,2024-02-20 15h15.16.626970 -0500,
