series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,441.1395189999603,,0.0020453999750316143,424.1897697998211,424.18978129979223,437.723154600244,437.74143469985574,441.1065337997861,441.10683660022914,441.1395189999603,442.5399048002437,41,2.3,442.54008969990537,444.83970370003954,444.83971170010045,456.8397713000886,456.8397774002515,469.3450364000164,42.500000000000064,42.500000000000064,12.483,469.3455888000317,469.35652460018173,469.35652460018173,475.02352609997615,y,5.6549252001568675,None,,,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
0,0,0,0,1,0,1,0,,,,,475.039932299871,,,,,,,,475.02382700005546,475.039932299871,475.0902497000061,42,2.4,475.09035689989105,477.49013420008123,477.49014309979975,489.4905459000729,489.49055280024186,500.42734700022265,49.49999999999993,49.49999999999993,10.919,500.42778229992837,500.44021190004423,500.44021190004423,512.940664799884,y,12.48699629958719,None,,,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
0,0,0,0,2,0,2,0,,,,,512.9570161998272,,,,,,,,512.9408803000115,512.9570161998272,513.0072793001309,43,2.1,513.0074016000144,515.1071911999024,515.1071994998492,527.1075973999687,527.1076043997891,532.3281478998251,61.99999999999985,61.99999999999985,5.202,532.3285807999782,532.3405467998236,532.3405467998236,535.9076167000458,y,3.562590599991381,None,,,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
0,0,0,0,3,0,3,0,,,,,535.9239123999141,,,,,,,,535.9078529002145,535.9239123999141,535.9742120001465,44,2.1,535.9743193001486,538.0741997999139,538.0742087000981,550.0744638000615,550.0744704999961,554.5444494998083,80.49999999999986,80.49999999999986,4.451,554.5448447000235,554.5574489999563,554.5574489999563,563.1411196999252,y,8.581604200415313,None,,,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
0,0,0,0,4,0,4,0,,,,,563.1575277000666,,,,,,,,563.1413608002476,563.1575277000666,563.2078488999978,45,2.5,563.2079607998021,565.707676500082,565.7076852000318,577.7077049999498,577.7077115001157,580.7466692999005,84.50000000000006,84.50000000000006,3.02,580.7471453999169,580.7577066002414,580.7577066002414,585.8912804001011,n,5.125912100076675,None,,,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.8914592000656,589.891263899859,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
1,0,1,0,0,0,0,0,,,,,592.4744771998376,,,,,,589.8913896000013,592.4580210000277,592.458349800203,592.4744771998376,593.6413652999327,41,2.3,593.6415484999306,595.9412839999422,595.9412938999012,607.9416606002487,607.9416673001833,611.7943988000043,22.0000000000001,22.0000000000001,3.834,611.7945503001101,611.8080390999094,611.8080390999094,612.7416559001431,y,0.9267867999151349,None,,,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
1,0,1,0,1,0,1,0,,,,,612.7580359000713,,,,,,,,612.7419871999882,612.7580359000713,612.8083183001727,42,2.0,612.8084327001125,614.8082099999301,614.8082185001113,626.8086027000099,626.8086096001789,632.1128027001396,26.000000000000085,26.000000000000085,5.286,632.1132546002045,632.1249366002157,632.1249366002157,633.0751320999116,y,0.9381544999778271,None,,,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
1,0,1,0,2,0,2,0,,,,,633.0915101999417,,,,,,,,633.0753664998338,633.0915101999417,633.1417820998468,43,2.5,633.1418854999356,635.6417005001567,635.6417085998692,647.6420630002394,647.6420697998255,652.2137143001892,32.999999999999986,32.999999999999986,4.553,652.2141745002009,652.2250402001664,652.2250402001664,654.1920004999265,y,1.9540272001177073,None,,,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
1,0,1,0,3,0,3,0,,,,,654.2083939998411,,,,,,,,654.19223470008,654.2083939998411,654.2754060002044,44,2.0,654.2755152001046,656.2752873999998,656.2752963998355,668.2756186001934,668.2756254998967,671.4470410998911,50.0,50.0,3.153,671.4475079998374,671.4585688998923,671.4585688998923,673.5422006999142,y,2.0769318998791277,None,,,,,,,,,,,,,,,,,,,,,,sub-043,COM3,3,2024-06-13_08h50.16.961,2024_RDpaindiscrimination_calibration,2023.2.3,60.01133016951936,2024-06-13 09h03.51.290765 -0400,
