trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,154.85368170007132,,0.0020243001636117697,135.03714790008962,135.0375335002318,150.35400220006704,150.35401100013405,154.82063530012965,154.82091500004753,159.837152000051,159.83715760009363,159.8537190000061,171.83727630018257,0,active,44.3,171.83751300000586,178.47232270007953,1.999999999999997,6.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,178.48731150012463,,,,,,,,178.47327810013667,183.470873700222,183.47088060015813,183.48735470022075,195.4712866002228,1,active,44.3,195.4714328001719,200.4065996001009,0.0,4.916,195.50414340011775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,200.42086450010538,,,,,,,,200.40740100014955,205.40438470011577,205.40439130016603,205.42087940010242,217.40481100021861,2,inactive,47.5,217.40496100019664,220.85760080022737,51.99999999999996,3.434,217.43767720018514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,220.87104650004767,,,,,,,,220.85841570002958,225.85457160021178,225.85457760002464,225.87110970006324,237.85502100014128,3,active,44.3,237.85517400014214,245.1066543001216,44.99999999999999,7.233,237.88789440016262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,245.12129960022867,,,,,,,,245.10750790010206,250.10485090012662,250.10485760006122,250.1213914002292,262.1053175001871,0,inactive,47.5,262.10546690016054,266.44148640008643,0.0,4.317,262.13812720007263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,266.4548549000174,,,,,,,,266.44233240000904,271.43841580022126,271.43842280004174,271.4549413002096,283.43872360000387,1,inactive,47.5,283.4388692001812,287.75660800002515,48.49999999999991,4.299,283.47158550005406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,287.7717401001137,,,,,,,,287.7574033001438,292.7553009002004,292.755307600135,292.7718295000959,304.75565950013697,2,active,44.3,304.75580960023217,309.5571338001173,0.0,4.783,304.788512500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,309.5719823001418,,,,,,,,309.557881800225,314.5555289001204,314.55553580005653,314.5720352001954,326.55580200022087,3,inactive,47.5,326.55595130007714,330.10705460002646,50.0,3.532,326.58870630012825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,330.12219970021397,,,,,,,,330.10787430009805,335.1057638002094,335.1057702000253,335.1222852000501,347.10615300014615,0,active,44.3,347.10629860009067,355.15802040020935,1.0000000000000673,8.033,347.1390351001173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,355.1724680000916,,,,,,,,355.1588156002108,360.1560920001939,360.15609900001436,360.17254560021684,372.1564488001168,1,active,44.3,372.1565913001541,379.60796770011075,1.5000000000000002,7.433,372.1893332002219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,47.5,44.3,48.2,COM3,2024-06-03_13h36.25.110,2024_RDpaindiscrimination_maintask,2023.2.3,59.99894403848335,2024-06-03 13h36.55.985148 -0400,
