trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,123.76841120002791,,0.01709340000525117,120.65704980003648,120.6574090999784,121.90211789996829,121.90212600002997,123.75207239994779,123.75235800002702,128.75205420004204,128.75206139998045,128.76850650005508,140.78524040000048,140.7524936000118,0,inactive,46.6,140.7527130000526,145.48790449998342,52.999999999999986,4.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,145.5020759999752,,,,,,,,145.48881819995586,150.48563410004135,150.48564099997748,150.50214190001134,162.51892770000268,162.486062400043,1,active,45.2,162.48620529996697,167.0546067999676,25.000000000000124,4.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,167.06898139999248,,,,,,,,167.05542780004907,172.05248049995862,172.0524873000104,172.06902669998817,184.08580829994753,184.0529481000267,2,inactive,46.6,184.0530949999811,188.52119979995769,58.49999999999987,4.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,188.53595639998093,,,,,,,,188.52203500003088,193.51943410001695,193.5194411999546,193.53592189995106,205.55272379994858,205.5198358000489,3,inactive,46.6,205.51998990005814,207.9041493999539,51.00000000000003,2.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,207.9194131999975,,,,,,,,207.9049125999445,212.90298959997017,212.90299690002576,212.91940120002255,224.93625999998767,224.90336849994492,0,active,45.2,224.90351920004468,228.3209662999725,9.000000000000131,3.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,228.3362577999942,,,,,,,,228.32177489995956,233.31985309999436,233.3198600000469,233.33636339998338,245.35320999997202,245.32038659998216,1,inactive,46.6,245.32052990002558,247.08823780005332,20.0,1.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,247.10316820000298,,,,,,,,247.08901929995045,252.08668800001033,252.0866952999495,252.10322459996678,264.1200366000412,264.0872512999922,2,active,45.2,264.0873987999512,268.1554693999933,21.500000000000206,4.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,268.1700659999624,,,,,,,,268.1562760999659,273.1536058000056,273.15361240005586,273.1700596000301,285.1869204000104,285.1540577999549,3,inactive,46.6,285.1542019000044,289.7057628999464,23.500000000000128,4.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,289.7202932999935,,,,,,,,289.7065181999933,294.70384880003985,294.70385629998054,294.72028330003377,306.73715800000355,306.7042956999503,0,active,45.2,306.7044409000082,308.7405104000354,21.999999999999993,2.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,308.7538449000567,,,,,,,,308.741331600002,313.737401099992,313.737407800043,313.75390020001214,325.7706220999826,325.73784019995946,1,inactive,46.6,325.7379884000402,328.5753270999994,35.99999999999995,2.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-013,46.6,45.2,47.2,COM3,2024-02-05_11h10.21.289,2024_RDpaindiscrimination_maintask,2023.2.3,60.00891729520758,2024-02-05 11h10.40.906921 -0500,
