trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,8.344486500136554,,0.01107420027256012,5.194760499987751,5.195101600140333,5.961405400186777,5.961413600016385,8.32809460023418,8.328392900060862,13.32809180021286,13.328098400030285,13.34457470010966,25.361276800278574,25.32846700027585,0,active,42.1,25.32867499999702,29.146444800309837,12.500000000000135,3.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,29.16139810020104,,,,,,,,29.147345799952745,34.144947700202465,34.144954700022936,34.16146710002795,46.17823929991573,46.14535199990496,1,active,42.1,46.14549540029839,48.197622400242835,35.00000000000006,2.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,48.21154260030016,,,,,,,,48.198418700136244,53.19511059997603,53.19511740002781,53.21164430025965,65.22847840003669,65.19554340001196,2,inactive,44.8,65.19569050008431,68.68034980027005,69.99999999999983,3.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,68.69509620033205,,,,,,,,68.68111960031092,73.67868980020285,73.6786962999031,73.69518750021234,85.71199289988726,85.67912810016423,3,active,42.1,85.67927430011332,89.94687080010772,20.500000000000178,4.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,89.96198090026155,,,,,,,,89.94761330028996,94.94556380016729,94.94557070033625,94.96207050001249,106.97889390029013,106.94600039999932,0,active,42.1,106.9461465999484,110.69775230018422,26.500000000000156,3.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,110.71219650004059,,,,,,,,110.69854230014607,115.6958018001169,115.69580799993128,115.71224860008806,127.72898219991475,127.69610000029206,1,inactive,44.8,127.69624989992008,129.76535400003195,69.99999999999993,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,129.7790737003088,,,,,,,,129.76617830013856,134.76260260026902,134.76260920008644,134.77905610017478,146.7959334999323,146.76305530034006,2,active,42.1,146.7631974001415,150.64812180027366,19.500000000000078,3.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,150.66264510015026,,,,,,,,150.6489082002081,155.64618400018662,155.64619060000405,155.662651500199,167.67948620021343,167.64662740007043,3,active,42.1,167.6467721001245,169.19881690014154,23.999999999999986,1.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,169.2127680000849,,,,,,,,169.19956730026752,174.19637900032103,174.19638550002128,174.21288420027122,186.2296712999232,186.19680970022455,0,inactive,44.8,186.19695689994842,189.76477809995413,64.49999999999986,3.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,189.7797026000917,,,,,,,,189.76560290018097,194.76325990026817,194.76326740020886,194.77971030026674,206.79654309991747,206.76367220003158,1,inactive,44.8,206.76382360002026,210.93134320015088,75.99999999999983,4.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,44.8,42.1,45.75,COM3,2024-06-10_13h35.03.061,2024_RDpaindiscrimination_maintask,2023.2.3,60.00218412407347,2024-06-10 13h35.26.886857 -0400,
