trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,135.7005732001271,,0.01588590000756085,9.166251400019974,9.166608000174165,121.40077399997972,121.40078370017,135.68427800014615,135.68459510011598,140.6842698000837,140.6842781000305,140.700717800064,152.71738050016575,152.68463370017707,0,active,43.4,152.68484670016915,157.78705370007083,0.0,5.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,157.80088620004244,,,,,,,,157.7879552000668,162.7844295001123,162.7844363001641,162.80089029995725,174.81772310007364,174.78496910003014,1,inactive,45.0,174.78511489997618,179.33761010016315,29.500000000000142,4.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,179.35115210013464,,,,,,,,179.3383724000305,184.33464980009012,184.3346566001419,184.3511354001239,196.36794460006058,196.33507090015337,2,active,43.4,196.33521920000203,200.93732969998382,16.000000000000103,4.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,200.95129370014183,,,,,,,,200.93810410005972,205.93483300018124,205.93483939999714,205.95133890002035,217.96808400005102,217.93531810003333,3,active,43.4,217.93546910001896,222.60375889996067,50.50000000000007,4.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,222.61822229996324,,,,,,,,222.6045293000061,227.60174249997362,227.6017486001365,227.61827130010352,239.63508270005696,239.60223349998705,0,inactive,45.0,239.60238609998487,244.12135799997486,59.49999999999994,4.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,244.1350901001133,,,,,,,,244.12221210007556,249.11862329998985,249.11863030004315,249.13511170004494,261.15195109997876,261.11900539998896,1,active,43.4,261.1191510001663,266.02082090009935,23.000000000000203,4.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,266.0352740001399,,,,,,,,266.0216564000584,271.0188400000334,271.0188462000806,271.03539730003104,283.0521414000541,283.01928610005416,2,inactive,45.0,283.01942820008844,285.8381634999532,52.50000000000003,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,285.85219060000964,,,,,,,,285.8389604999684,290.83571440004744,290.83572129998356,290.85220950003713,302.86903830012307,302.8361490999814,3,active,43.4,302.8362954000477,305.2709212000482,20.0,2.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,305.2857113000937,,,,,,,,305.27173939999193,310.26928170002066,310.26928819995373,310.2857840000652,322.30252859997563,322.26972179999575,0,active,43.4,322.26986310002394,326.5209804000333,19.500000000000178,4.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,326.5359843999613,,,,,,,,326.52179030003026,331.5194221001584,331.5194290999789,331.53592219995335,343.5527473001275,343.51992360013537,1,inactive,45.0,343.52006880007684,348.6048606999684,24.00000000000002,5.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,45,43.4,45.9,COM3,2024-02-22_11h19.38.498,2024_RDpaindiscrimination_maintask,2023.2.3,60.000456034877985,2024-02-22 11h20.00.053614 -0500,
