series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,83.4681824001018,,0.017503099981695414,66.40108280000277,66.4010918000713,69.91841040016152,69.92955820006318,83.45182650000788,83.45214910013601,83.4681824001018,84.31845970009454,41,2.1,84.31864390010014,86.41838670009747,86.41839610016905,98.41873620008118,98.41874380013905,107.95987590006553,3.0,3.0,9.518,107.96030470007099,107.96853830013424,107.96853830013424,110.56875600013882,y,2.5870292000472546,None,,,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
0,0,0,0,1,0,1,0,,,,,110.58508210000582,,,,,,,,110.5690564000979,110.58508210000582,113.61872510006651,42,2.4,113.61884410004131,116.01879930007271,116.01881270017475,128.0190736001823,128.01908090012148,136.23962260014378,6.500000000000201,6.500000000000201,8.202,136.24005230003968,136.2520515001379,136.2520515001379,136.61904500005767,y,0.3636570998933166,None,,,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
0,0,0,0,2,0,2,0,,,,,136.63538069999777,,,,,,,,136.61925480002537,136.63538069999777,136.70229950011708,43,2.3,136.7024046999868,139.00223840004764,139.00224709999748,151.00262439996004,151.00263290014118,159.17353160004131,9.000000000000167,9.000000000000167,8.153,159.17388779995963,159.1855685999617,159.1855685999617,161.13586449995637,y,1.946670199977234,None,,,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
0,0,0,0,3,0,3,0,,,,,161.15228829998523,,,,,,,,161.13606819999404,161.15228829998523,161.20255769998766,44,2.5,161.20267629995942,163.70246930001304,163.70247810008004,175.7025036001578,175.7025091999676,181.0064475000836,14.500000000000066,14.500000000000066,5.285,181.00696540018544,181.01913650007918,181.01913650007918,182.45279610017315,y,1.4213988999836147,None,,,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
0,0,0,0,4,0,4,0,,,,,182.46915789996274,,,,,,,,182.45299839996733,182.46915789996274,182.51944800000638,45,2.5,182.5195545000024,185.01940330001526,185.01941179996356,197.01973560010083,197.01974300015718,201.8731619999744,16.000000000000007,16.000000000000007,4.834,201.8735791000072,201.88601710018702,201.88601710018702,202.31977159995586,y,0.418175800004974,None,,,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
0,0,0,0,5,0,5,0,,,,,202.33598520001397,,,,,,,,202.31995890010148,202.33598520001397,202.36970000015572,46,2.3,202.36980910017155,204.66955740004778,204.6695662001148,216.669582700124,216.6695894000586,221.3912800999824,39.500000000000036,39.500000000000036,4.703,221.39175790012814,221.40291359997354,221.40291359997354,224.86979340016842,y,3.456752499798313,None,,,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
0,0,0,0,6,0,6,0,,,,,224.8861396999564,,,,,,,,224.87001940002665,224.8861396999564,224.91986610018648,47,2.4,224.919973900076,227.31978120002896,227.31979109998792,239.32014950015582,239.320156800095,243.6918459001463,61.50000000000003,61.50000000000003,4.353,243.6923183000181,243.70312099996954,243.70312099996954,247.9200717001222,y,4.200200099963695,None,,,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
0,0,0,0,7,0,7,0,,,,,247.93653189996257,,,,,,,,247.92031399998814,247.93653189996257,247.95350549998693,48,2.5,247.95362220006064,250.45335520012304,250.45336399995722,262.4537168000825,262.45372410002165,268.4409279001411,65.49999999999991,65.49999999999991,5.969,268.4413827001117,268.4533889000304,268.4533889000304,269.236997500062,n,0.7826857999898493,None,,,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.2371714999899,273.23693890008144,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
1,0,1,0,0,0,0,0,,,,,306.72053789999336,,,,,,273.2370736000594,306.70404440001585,306.70439220010303,306.72053789999336,307.7374239000492,41,2.3,307.737597099971,310.03734060004354,310.03734989999793,322.0373966000043,322.0374020000454,326.77516900002956,3.0000000000000226,3.0000000000000226,4.719,326.7759581999853,326.78736179997213,326.78736179997213,327.52106750011444,y,0.7318565999157727,None,,,,,,,,,,,,,,,,,,,,,,sub-050,COM3,3,2024-08-05_14h07.08.055,2024_RDpaindiscrimination_calibration,2023.2.3,59.99419254587784,2024-08-05 14h51.03.947738 -0400,
