series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,1000.5779881000053,,0.018014100030995905,973.2779938000022,973.2780048999703,996.7115565000568,996.730980399996,1000.544936100021,1000.5452593000373,1000.5779881000053,1005.4283077999717,41,2.1,1005.4285130000208,1007.5281641000183,1007.5281726999674,1019.5285603000084,1019.5285674999468,1030.8843289000215,29.499999999999975,29.499999999999975,11.333,1030.8848886999767,1030.895014800015,1030.895014800015,1047.8953960000072,y,16.993832700070925,None,,,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
0,0,0,0,1,0,1,0,,,,,1047.9118793000234,,,,,,,,1047.8956890000263,1047.9118793000234,1052.1788091999479,42,2.1,1052.1789289000444,1054.2787353999447,1054.2787440000102,1066.2791471000528,1066.279153999989,1071.2988954000175,34.50000000000009,34.50000000000009,5.001,1071.2993124000495,1071.3120318000438,1071.3120318000438,1074.295673500048,y,2.9807632999727502,None,,,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
0,0,0,0,2,0,2,0,,,,,1074.3120577000082,,,,,,,,1074.2959018000402,1074.3120577000082,1075.8290453000227,43,2.2,1075.829167900025,1078.028936699964,1078.0289450000273,1090.029318499961,1090.0293254000135,1093.449811700033,57.499999999999936,57.499999999999936,3.402,1093.4502909999574,1093.4623362000566,1093.4623362000566,1102.196114200051,y,8.726649899967015,None,,,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
0,0,0,0,3,0,3,0,,,,,1102.2123977999436,,,,,,,,1102.196346599958,1102.2123977999436,1105.3793431000086,44,2.3,1105.3794585999567,1107.6792523999466,1107.6792609000113,1119.6796336000552,1119.6796404999914,1120.9991071999539,40.0,40.0,1.301,1120.9993053999497,1121.0126169000287,1121.0126169000287,1130.8463261999423,y,9.820705899968743,None,,,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
0,0,0,0,4,0,4,0,,,,,1130.862744800048,,,,,,,,1130.8465605999809,1130.862744800048,1132.4130314999493,45,2.4,1132.413166500046,1134.812854400021,1134.8128631999716,1146.8129215999506,1146.8129267999902,1152.3671749000205,81.49999999999989,81.49999999999989,5.536,1152.3676332000177,1152.3795122000156,1152.3795122000156,1155.3132394000422,y,2.917379099992104,None,,,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
0,0,0,0,5,0,5,0,,,,,1155.329561199993,,,,,,,,1155.313464900013,1155.329561199993,1157.01322730002,46,2.2,1157.0133605999872,1159.2131124000298,1159.2131214999827,1171.213174100034,1171.2131799999624,1199.000966600026,100.0,100.0,27.769,1199.0014119000407,1199.013375599985,1199.013375599985,1204.7970078999642,n,5.77176120004151,None,,,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.7972001000308,1208.797027099994,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
1,0,1,0,0,0,0,0,,,,,1219.7803522000322,,,,,,1208.7971580999438,1219.7639580999967,1219.7643080999842,1219.7803522000322,1224.1640150999883,41,2.2,1224.1641763000516,1226.3639214000432,1226.3639297999907,1238.3643162000226,1238.3643232999602,1242.8027679000515,19.000000000000213,19.000000000000213,4.42,1242.8032996000256,1242.8139171999646,1242.8139171999646,1246.0809199999785,y,3.254893400007859,None,,,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
1,0,1,0,1,0,1,0,,,,,1246.0972957999911,,,,,,,,1246.081216600025,1246.0972957999911,1247.1975834999466,42,2.5,1247.1977071999572,1249.6975059000542,1249.697514200001,1261.6979003000306,1261.6979068999644,1264.3358414999675,40.0,40.0,2.62,1264.3363079000264,1264.347493499983,1264.347493499983,1266.7145147999981,y,2.357198700075969,None,,,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
1,0,1,0,2,0,2,0,,,,,1266.730861500022,,,,,,,,1266.7147432999918,1266.730861500022,1269.1978616999695,43,2.4,1269.1979800000554,1271.5976820000215,1271.5976904999698,1283.5977165000513,1283.5977228999836,1287.4366160000209,63.49999999999993,63.49999999999993,3.82,1287.4371051000198,1287.4477743000025,1287.4477743000025,1289.9148153000278,y,2.4534148999955505,None,,,,,,,,,,,,,,,,,,,,,,sub-037,COM3,3,2024-05-23_11h25.03.865,2024_RDpaindiscrimination_calibration,2023.2.3,60.03045946343417,2024-05-23 11h25.18.847857 -0400,
