series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,ratingScale_2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,1041.3105682000023,,0.0027561999995668884,1030.7279405000008,1030.7279592000014,1036.4281647999996,1036.4289860000026,1041.2782184000025,1041.2789239000012,1041.3105682000023,1044.5115691000028,41,2.2,1044.511961100001,1046.7112211000021,1046.7112366000001,1056.7121692,1056.7121828000018,1063.221277200002,0.0,0.0,6.427,1063.222325900002,1063.2444515000025,1063.2444515000025,1066.5620292000021,y,3.309499800001504,None,,,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
0,0,0,0,1,0,1,0,,,,,1066.5778301999999,,,,,,,,1066.5627631999996,1066.5778301999999,1067.2121264000016,42,2.2,1067.212373800001,1069.4117476000029,1069.411763,1079.4128004000013,1079.4128133000013,1084.4814971000014,1.5000000000000002,1.5000000000000002,4.999,1084.4817887000027,1084.4949300000007,1084.4949300000007,1086.896098000001,y,2.3991509999978007,None,,,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
0,0,0,0,2,0,2,0,,,,,1086.9116037000022,,,,,,,,1086.8966753000022,1086.9116037000022,1087.6292275000014,43,2.2,1087.6294816000009,1089.8288790000006,1089.8288943000007,1099.829941400003,1099.8299542000022,1103.1363633,3.5000000000000226,3.5000000000000226,3.238,1103.137322100003,1103.162136400002,1103.162136400002,1105.379718600001,y,2.2079110000013316,None,,,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
0,0,0,0,3,0,3,0,,,,,1105.4121990000021,,,,,,,,1105.3802883000026,1105.4121990000021,1105.9630491000025,44,2.2,1105.963298300001,1108.1626641000003,1108.1626792999996,1118.1636980000003,1118.1637109000003,1122.0871595000026,9.000000000000025,9.000000000000025,3.855,1122.0880238999998,1122.1125847000003,1122.1125847000003,1124.1634737000022,y,2.0418642000004184,None,,,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
0,0,0,0,4,0,4,0,,,,,1124.1791873000002,,,,,,,,1124.1640372000002,1124.1791873000002,1124.7302387000018,45,2.3,1124.7304891000022,1127.0297406999998,1127.0297569000031,1137.0308089999999,1137.030821100001,1140.8705641000015,17.500000000000103,17.500000000000103,3.772,1140.871435500001,1140.896359600003,1140.896359600003,1143.3472290000027,y,2.437796000001981,None,,,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
0,0,0,0,5,0,5,0,,,,,1143.3630685999997,,,,,,,,1143.3478025000004,1143.3630685999997,1144.1138939000011,46,2.5,1144.114152000002,1146.6135490000015,1146.6135649000025,1156.6146279000022,1156.6146401000005,1161.600277700003,27.50000000000015,27.50000000000015,4.838,1161.6005681000024,1161.6134026,1161.6134026,1164.2977406000027,y,2.6768847000021196,None,,,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
0,0,0,0,6,0,6,0,,,,,1164.3134471000012,,,,,,,,1164.2983126,1164.3134471000012,1165.0643584999998,47,2.0,1165.0646065,1167.0640472000014,1167.0640623,1177.0651074000016,1177.0651193000012,1180.3844940000017,29.00000000000004,29.00000000000004,3.251,1180.3847865999996,1180.3971691000006,1180.3971691000006,1182.8811403,y,2.477501699999266,None,,,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
0,0,0,0,7,0,7,0,,,,,1182.897211200001,,,,,,,,1182.8817197000026,1182.897211200001,1183.531644300001,48,2.3,1183.531882000003,1185.8311519000017,1185.8311681000014,1195.8321950000027,1195.8322079999998,1199.7179896000016,45.000000000000085,45.000000000000085,3.817,1199.7182829000012,1199.7309529000013,1199.7309529000013,1202.0153811000018,y,2.2675357000007352,None,,,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
0,0,0,0,8,0,8,0,,,,,1202.031110400003,,,,,,,,1202.0159476000008,1202.031110400003,1202.5986978,49,2.4,1202.5989416000011,1204.998195600001,1204.998212100003,1214.999203200001,1214.9992162000017,1217.7857839999997,62.49999999999992,62.49999999999992,2.718,1217.7861440000015,1217.7980437000006,1217.7980437000006,1221.6490379000024,n,3.8360089999987395,None,,,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.6494434000015,1225.6486973000028,,,,,,,,,,,,,,,,,,,,,sub-002,COM3,3,2024-01-23_14h20.16.672,2024_RDpaindiscrimination_calibration,2023.2.3,60.0080170710004,2024-01-23 14h20.27.149626 -0500,
