trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,147.7733886000933,,0.005326000042259693,143.85708200000226,143.85749830002896,145.87375170004088,145.87376029998995,147.7571411000099,147.75743540003896,152.75704450008925,152.75705270003527,152.77339600003324,164.7902519000927,164.75743570004124,0,inactive,45.8,164.7576521000592,170.25930959999096,60.0,5.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,170.2738114000531,,,,,,,,170.26020610006526,175.25726590002887,175.25727220007684,175.27379160001874,187.29051219997928,187.25765899999533,1,active,45.3,187.25780120003037,192.69253860006575,51.4999999999999,5.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,192.70719420001842,,,,,,,,192.69331450003665,197.6907426000107,197.69074930006173,197.7071811000351,209.72398760006763,209.6912518000463,2,active,45.3,209.69139619998168,214.6775422000792,47.499999999999986,4.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,214.6907962000696,,,,,,,,214.6783388000913,219.67434470006265,219.67435089999344,219.69074009999167,231.70762690005358,231.67480889998842,3,inactive,45.8,231.67495760007296,234.2106436000904,72.99999999999999,2.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,234.22429620008916,,,,,,,,234.21142150007654,239.2078698000405,239.20787580008619,239.22435710008722,251.24116710003,251.2084059000481,0,inactive,45.8,251.20854989998043,254.64309710008092,72.49999999999991,3.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,254.658014500048,,,,,,,,254.64385640004184,259.64140780002344,259.6414146000752,259.65791870001704,271.67470139998477,271.64180670003407,1,active,45.3,271.6419521000935,274.9763907000888,41.99999999999992,3.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,274.99140140006784,,,,,,,,274.9771998000797,279.974942300003,279.9749488000525,279.99144800007343,292.0082340000663,291.9753520999802,2,active,45.3,291.97549410001375,296.14405770006124,35.99999999999998,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,296.1582964999834,,,,,,,,296.1448037000373,301.14184350008145,301.141849800013,301.1583585999906,313.1751181000145,313.1423495000927,3,inactive,45.8,313.14250040007755,316.1110681000864,64.99999999999991,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,316.1251498000929,,,,,,,,316.11182220000774,321.10875260003377,321.1087590000825,321.12519370007794,333.1420906999847,333.1092283000471,0,active,45.3,333.10937379999086,338.39598130004015,49.999999999999964,5.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,338.40870130003896,,,,,,,,338.3967961000744,343.3923008000711,343.39230690000113,343.4087156000314,355.4255026000319,355.39264990005177,1,inactive,45.8,355.39279870002065,359.6435586999869,61.49999999999986,4.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,359.6588285000762,,,,,,,,359.6443217000924,364.6423882000381,364.64239540009294,364.6588587000733,376.67567580007017,376.64285559998825,2,inactive,45.8,376.64299870003015,380.7608261000132,54.499999999999915,4.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,380.77575040003285,,,,,,,,380.76162320002913,385.75939610006753,385.7594027000014,385.77581480005756,397.7926707000006,397.75976859999355,3,active,45.3,397.7599113000324,400.79480919998605,43.50000000000006,3.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,400.80937240005005,,,,,,,,400.79557319998275,405.79286719998345,405.7928736000322,405.80931600008626,417.82616549998056,417.79334119998384,0,active,45.3,417.7934802999953,421.7450990000507,56.99999999999995,3.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,421.75957400002517,,,,,,,,421.7454103000928,426.7430873999838,426.74309400003403,426.75955800001975,438.776320300065,438.74367510003503,1,inactive,45.8,438.7438213999849,442.17772160004824,48.500000000000114,3.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,442.19312539999373,,,,,,,,442.1784581000684,447.1766397000756,447.1766467000125,447.19310100004077,459.2099670000607,459.1770730999997,2,inactive,45.8,459.1772161000408,462.1798617000459,63.99999999999995,2.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-025,45.8,45.3,46.7,COM3,2024-02-19_11h27.19.547,2024_RDpaindiscrimination_maintask,2023.2.3,60.034856237362874,2024-02-19 11h27.41.004654 -0500,
