series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,280.6986143999966,,0.012800900032743812,15.196707100025378,15.196715500031132,278.36555739998585,278.3759300999809,280.6655757999979,280.6659000000218,280.6986143999966,283.115617100033,41,2.4,283.1158002000302,285.51558399997884,285.51559329999145,297.515956200019,297.51596300001256,303.0889242999838,16.500000000000032,16.500000000000032,5.55,303.08949250000296,303.09893500001635,303.09893500001635,307.132556400029,y,4.017167500045616,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
0,0,0,0,1,0,1,0,,,,,307.14897779998137,,,,,,,,307.1328882999951,307.14897779998137,307.7158724000328,42,2.1,307.71599549998064,309.81578780000564,309.8157962000114,321.81617330003064,321.81618000002345,326.7713867999846,14.000000000000066,14.000000000000066,4.937,326.7717989999801,326.7824515000102,326.7824515000102,329.19936199998483,y,2.400760899996385,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
0,0,0,0,2,0,2,0,,,,,329.21573360002367,,,,,,,,329.1995955000166,329.21573360002367,329.73269909998635,43,2.3,329.73281730001327,332.0326054000179,332.0326133000199,344.03302339999937,344.0330304999952,348.3971652999753,24.5000000000002,24.5000000000002,4.346,348.3972962999833,348.4159157000249,348.4159157000249,350.68288630002644,y,2.2590602000127546,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
0,0,0,0,3,0,3,0,,,,,350.69927789998474,,,,,,,,350.6830993000185,350.69927789998474,351.18288680003025,44,2.4,351.1830016000313,353.58285880001495,353.582867500023,365.5831782000023,365.58318529999815,368.8032866999856,32.0000000000001,32.0000000000001,3.202,368.8037221999839,368.816130399995,368.816130399995,371.2330770000117,y,2.4102092999964952,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
0,0,0,0,4,0,4,0,,,,,371.249470699986,,,,,,,,371.2332807999919,371.249470699986,371.73306260001846,45,2.1,371.7331844000146,373.83298810000997,373.832996800018,385.83335610001814,385.83336300001247,389.08808870002395,40.000000000000036,40.000000000000036,3.237,389.0885084000183,389.0997888999991,389.0997888999991,391.66670529998373,y,2.5628101999755017,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
0,0,0,0,5,0,5,0,,,,,391.6830646999879,,,,,,,,391.66691969998647,391.6830646999879,392.53335739998147,46,2.5,392.53347520000534,395.03328989999136,395.0332983999979,407.0335780000314,407.03358570003184,410.9203799000243,48.500000000000114,48.500000000000114,3.869,410.92082210001536,410.9332544999779,410.9332544999779,414.0335792999831,y,3.0855384999886155,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
0,0,0,0,6,0,6,0,,,,,414.0499642000068,,,,,,,,414.03381569997873,414.0499642000068,414.7669069999829,47,2.4,414.76702510000905,417.16677619999973,417.1667886999785,429.16720540000824,429.1672128000064,431.32078170002205,80.0,80.0,2.135,431.3212290999945,431.333461000002,431.333461000002,434.5504590999917,y,3.209168999979738,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
0,0,0,0,7,0,7,0,,,,,434.5668349000043,,,,,,,,434.5506709999754,434.5668349000043,435.3004186000326,48,2.2,435.3005516999983,437.50035849999404,437.5003668999998,449.5006552999839,449.50066249998054,456.5048874000204,91.50000000000003,91.50000000000003,6.986,456.50527169997804,456.5170236999984,456.5170236999984,461.98407030000817,y,5.466053299955092,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
0,0,0,0,8,0,8,0,,,,,462.00048190000234,,,,,,,,461.98427339998307,462.00048190000234,463.01747419999447,49,2.3,463.01759820000734,465.31743280001683,465.3174411000218,477.3176954999799,477.31770240003243,481.387415300007,100.0,100.0,4.051,481.3875457000104,481.4006213999819,481.4006213999819,484.15097040002,n,2.7384777999832295,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.15114209998865,488.15089759998955,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
1,0,1,0,0,0,0,0,,,,,495.28412690002006,,,,,,488.15101939998567,495.2677253999864,495.2680640000035,495.28412690002006,496.8179093999788,41,2.3,496.8180825000163,499.1176700000069,499.11767870001495,511.11803880002117,511.1180460000178,512.1398466000101,10.0,10.0,1.003,512.1403588000103,512.1509594999952,512.1509594999952,515.2012618000153,y,3.040074899967294,None,,,,,,,,,,,,,,,,,,,,,,sub-022,COM3,3,2024-02-13_16h31.45.128,2024_RDpaindiscrimination_calibration,2023.2.3,59.99343671693619,2024-02-13 16h31.53.266043 -0500,
