trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,172.18569620000198,,0.017350099980831146,146.60245130001567,146.6028149999911,148.35234900005162,148.3523564999923,172.169301200076,172.16958149999846,177.16921359999105,177.16921990003902,177.1856434000656,189.2023906999966,189.16967540001497,0,active,44.5,189.1698963000672,198.07201290002558,13.000000000000075,8.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,198.08593990001827,,,,,,,,198.07285750005394,203.06942449999042,203.0694305000361,203.08588889997918,215.10271860007197,215.06985990004614,1,inactive,45.9,215.07000559999142,218.6532646000851,30.500000000000107,3.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,218.66930100007448,,,,,,,,218.65350140002556,223.65295400004834,223.6529602999799,223.66942869999912,235.68628620007075,235.65334860002622,2,active,44.5,235.65349890000653,241.3557927000802,18.5,5.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,241.36962170002516,,,,,,,,241.35654329997487,246.35318870004267,246.35319489997346,246.36956760007888,258.3864453000715,258.35359670000616,3,inactive,45.9,258.3537481999956,265.4047434000531,34.00000000000003,7.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,265.4198158000363,,,,,,,,265.4055464999983,270.4034112000372,270.40341760008596,270.41986690007616,282.436677300022,282.4038043000037,0,inactive,45.9,282.40394460002426,284.98967799998354,29.500000000000036,2.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,285.00338400003966,,,,,,,,284.99047930003144,289.9869620000245,289.9869682000717,290.00340090005193,302.02027680003084,301.98733909998555,1,active,44.5,301.9874886000762,306.18933289998677,9.000000000000167,4.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,306.203657999984,,,,,,,,306.19008510001004,311.1871833000332,311.1871904999716,311.20359320007265,323.2204124000855,323.1875355000375,2,inactive,45.9,323.1876765000634,326.8402585000731,30.500000000000142,3.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,326.8537916999776,,,,,,,,326.8410341000417,331.83733350003604,331.83733940008096,331.8538007000461,343.87061290000565,343.83782900008373,3,inactive,45.9,343.8379737000214,345.3887488000328,32.999999999999986,1.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,345.4039965000702,,,,,,,,345.38959899998736,350.38742829998955,350.3874342000345,350.4039331000531,362.4207101999782,362.38783090002835,0,active,44.5,362.3879763999721,365.13967040006537,13.50000000000003,2.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,365.1541400999995,,,,,,,,365.1404702999862,370.1376385000767,370.13764460000675,370.1541196000762,382.1710274000652,382.1382239999948,1,active,44.5,382.1383655000245,384.8069561000448,15.499999999999996,2.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,45.9,44.5,46.7,COM3,2024-02-20_13h45.14.957,2024_RDpaindiscrimination_maintask,2023.2.3,60.00949351827461,2024-02-20 13h45.33.573226 -0500,
