,series,trial,intensity,rating,fired
0,0,0,41,0.0,1
1,0,1,42,0.0,1
2,0,2,43,1.5000000000000002,1
3,0,3,44,4.000000000000093,1
4,0,4,45,17.000000000000103,1
5,0,5,46,27.50000000000015,1
6,0,6,47,40.000000000000036,1
7,0,7,48,52.49999999999992,1
8,1,0,41,0.0,1
9,1,1,42,0.0,1
10,1,2,43,0.0,1
11,1,3,44,0.5000000000000229,1
12,1,4,45,7.999999999999989,1
13,1,5,46,26.499999999999986,1
14,1,6,47,40.0,1
15,1,7,48,52.999999999999986,1
16,2,0,41,0.0,1
17,2,1,42,6.730727086790012e-14,1
18,2,2,43,0.0,1
19,2,3,44,0.9999999999999969,1
20,2,4,45,15.000000000000032,1
21,2,5,46,34.00000000000002,1
22,2,6,47,44.99999999999992,1
23,2,7,48,52.5000000000001,1
