,series,trial,intensity,rating,fired
0,0,0,41,0.0,1
1,0,1,42,0.0,1
2,0,2,43,1.5000000000001297,1
3,0,3,44,1.499999999999988,1
4,0,4,45,3.0000000000001648,1
5,0,5,46,7.000000000000095,1
6,0,6,47,14.000000000000075,1
7,0,7,48,33.50000000000009,1
8,0,8,49,43.99999999999992,1
9,0,9,50,56.50000000000005,1
10,1,0,41,11.000000000000071,1
11,1,1,42,9.000000000000096,1
12,1,2,43,9.00000000000006,1
13,1,3,44,11.000000000000071,1
14,1,4,45,17.500000000000068,1
15,1,5,46,21.000000000000032,1
16,1,6,47,30.000000000000178,1
17,1,7,48,47.50000000000001,1
18,1,8,49,49.99999999999989,1
19,2,0,41,8.50000000000007,1
20,2,1,42,6.00000000000013,1
21,2,2,43,6.500000000000094,1
22,2,3,44,13.500000000000208,1
23,2,4,45,19.000000000000178,1
24,2,5,46,27.500000000000185,1
25,2,6,47,35.49999999999994,1
26,2,7,48,47.99999999999998,1
