,series,trial,intensity,rating,fired
0,0,0,41,1.0000000000001295,1
1,0,1,42,1.5000000000002007,1
2,0,2,43,22.000000000000135,1
3,0,3,44,23.500000000000092,1
4,0,4,45,46.500000000000085,1
5,0,5,46,60.999999999999865,1
6,0,6,47,71.99999999999989,1
7,1,0,41,0.0,1
8,1,1,42,0.0,1
9,1,2,43,2.5000000000002003,1
10,1,3,44,1.2947976024690888e-13,1
11,1,4,45,4.500000000000067,1
12,1,5,46,23.0,1
13,1,6,47,35.99999999999995,1
14,1,7,48,82.49999999999989,1
15,2,0,41,0.0,1
16,2,1,42,1.2947976024690888e-13,1
17,2,2,43,3.9999999999999876,1
18,2,3,44,2.0000000000000675,1
19,2,4,45,10.999999999999993,1
20,2,5,46,13.50000000000003,1
21,2,6,47,27.499999999999982,1
22,2,7,48,67.49999999999991,1
23,2,8,49,96.50000000000003,1
