series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,773.1981448000297,,0.0064153000712394714,767.24866510008,767.248677500058,772.1652990999864,772.165676600067,773.1817935999716,773.1820882000029,773.1981448000297,775.4819065000629,41,2.3,775.4820916000754,777.7817618000554,777.7817700000014,789.7821184999775,789.7821260000346,797.0556995000225,9.000000000000203,9.000000000000203,7.251,797.0562071000459,797.0651703000767,797.0651703000767,799.8154393000295,y,2.747692200005986,None,,,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
0,0,0,0,1,0,1,0,,,,,799.8318166000536,,,,,,,,799.8157518000808,799.8318166000536,801.9154230999993,42,2.3,801.915543399984,804.2153463000432,804.215354999993,816.2157249000156,816.2157316000666,822.0702853000257,25.000000000000053,25.000000000000053,5.837,822.0707158000441,822.0820471000625,822.0820471000625,824.4324062999804,y,2.3431752000469714,None,,,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
0,0,0,0,2,0,2,0,,,,,824.4487723000348,,,,,,,,824.4326153000584,824.4487723000348,826.249167400063,43,2.0,826.2492857000325,828.2489833000582,828.2489918000065,840.2493763000239,840.2493830000749,845.7537437999854,42.000000000000064,42.000000000000064,5.487,845.7542384000262,845.7657180000097,845.7657180000097,848.3160325000063,y,2.543101800023578,None,,,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
0,0,0,0,3,0,3,0,,,,,848.3323923000135,,,,,,,,848.3162637000205,848.3323923000135,850.2160553999711,44,2.0,850.2161782999756,852.215930400067,852.2159390000161,864.2162956000539,864.2163022999885,871.4542694999836,59.99999999999986,59.99999999999986,7.22,871.4546258000191,871.4659703000216,871.4659703000216,873.9829668999882,y,2.503013600013219,None,,,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
0,0,0,0,4,0,4,0,,,,,873.9993563999888,,,,,,,,873.9831921000732,873.9993563999888,876.482979399967,45,2.2,876.4830972000491,878.6828985000029,878.6829071000684,890.6831948000472,890.6832017999841,896.8874027000275,68.49999999999986,68.49999999999986,6.186,896.8878911000211,896.8996073000599,896.8996073000599,899.9832275999943,y,3.0692513999529183,None,,,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
0,0,0,0,5,0,5,0,,,,,899.9996195000131,,,,,,,,899.9834372000769,899.9996195000131,902.1832481999882,46,2.4,902.1833710999927,904.583167499979,904.5831757000415,916.5835519999964,916.5835588000482,920.3375440000091,83.49999999999991,83.49999999999991,3.736,920.3380071000429,920.3499335000524,920.3499335000524,921.6501429000637,n,1.2876639999449253,None,,,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.6503103000578,925.6500693999697,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
1,0,1,0,0,0,0,0,,,,,927.3666112000355,,,,,,925.65018960007,927.3502433999674,927.3505746000446,927.3666112000355,929.4002348000649,41,2.0,929.4003971000202,931.4001470999792,931.40015640005,943.4005268000765,943.4005337000126,947.4542510000756,16.500000000000068,16.500000000000068,4.035,947.4547785000177,947.4668574000243,947.4668574000243,949.5838126000017,y,2.110606800066307,None,,,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
1,0,1,0,1,0,1,0,,,,,949.6001628000522,,,,,,,,949.5841236000415,949.6001628000522,952.3671423000051,42,2.3,952.367266700021,954.6670517000603,954.6670604000101,966.6671262000455,966.6671319999732,971.7233293000609,21.000000000000103,21.000000000000103,5.038,971.723801300046,971.7338533999864,971.7338533999864,974.1674608000321,y,2.4315820999909192,None,,,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
1,0,1,0,2,0,2,0,,,,,974.1838529000524,,,,,,,,974.1676712000044,974.1838529000524,975.7174768999685,43,2.4,975.7175980000757,978.1174062000355,978.1174144999823,990.1177393000107,990.1177468000678,996.3728150000097,32.500000000000135,32.500000000000135,6.237,996.3732399999863,996.384128500009,996.384128500009,999.3343995000469,y,2.946002300013788,None,,,,,,,,,,,,,,,,,,,,,,sub-016,COM3,3,2024-02-06_15h55.40.565,2024_RDpaindiscrimination_calibration,2023.2.3,59.98217327408714,2024-02-06 15h55.48.052809 -0500,
