,series,trial,intensity,rating,fired
0,0,0,41,9.000000000000203,1
1,0,1,42,25.000000000000053,1
2,0,2,43,42.000000000000064,1
3,0,3,44,59.99999999999986,1
4,0,4,45,68.49999999999986,1
5,0,5,46,83.49999999999991,1
6,1,0,41,16.500000000000068,1
7,1,1,42,21.000000000000103,1
8,1,2,43,32.500000000000135,1
9,1,3,44,30.500000000000107,1
10,1,4,45,52.500000000000064,1
11,1,5,46,68.49999999999983,1
12,1,6,47,71.49999999999993,1
13,2,0,41,15.500000000000174,1
14,2,1,42,19.999999999999996,1
15,2,2,43,29.500000000000178,1
16,2,3,44,43.499999999999915,1
17,2,4,45,51.49999999999997,1
18,2,5,46,58.499999999999936,1
19,2,6,47,65.49999999999991,1
