trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,200.38227519998327,,0.0135943996720016,187.94917269982398,187.94958069967106,198.14922199957073,198.1492303996347,200.34925239998847,200.3495512995869,205.36591499997303,205.3659257995896,205.382403599564,217.3493228997104,0,inactive,45.4,217.34957709955052,221.48530049994588,34.00000000000009,4.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,221.49927319958806,,,,,,,,221.4861968997866,226.48278409987688,226.48279079981148,226.49930359981954,238.4832954998128,1,inactive,45.4,238.48344179987907,243.6242705998011,56.49999999999994,5.122,238.5160788996145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,243.64942489983514,,,,,,,,243.62511029979214,248.6328756995499,248.63288239995018,248.64947459986433,260.63300639996305,2,active,43.2,260.6331590996124,268.41768709989265,20.500000000000078,7.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,268.43305049976334,,,,,,,,268.4184697996825,273.4166367999278,273.41664389986545,273.43305859994143,285.41701979981735,3,inactive,45.4,285.4171647997573,289.41847539972514,63.99999999999992,3.982,285.4498791997321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,289.4332699999213,,,,,,,,289.41927839955315,294.41681309975684,294.41681969957426,294.4332236996852,306.4173006997444,0,active,43.2,306.41744639957324,312.9186802995391,15.000000000000075,6.482,306.45020059961826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,312.9334383998066,,,,,,,,312.9194875997491,317.9169763997197,317.91698299953714,317.9334845999256,329.9174360996112,1,active,43.2,329.9175851996988,335.4527565999888,30.500000000000107,5.516,329.950387599878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,335.4670328996144,,,,,,,,335.4535597995855,340.45065369969234,340.4506598999724,340.46713199978694,352.4511231998913,2,inactive,45.4,352.4512841999531,354.9365216996521,67.50000000000004,2.466,352.484028799925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,354.950668099802,,,,,,,,354.93730399990454,359.934202299919,359.9342089998536,359.9507725997828,371.93460819963366,3,inactive,45.4,371.93476469954476,375.9029265996069,60.0,3.949,371.9674887997098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,375.91744619980454,,,,,,,,375.9037226997316,380.90099599957466,380.9010026999749,380.9175324998796,392.90149339986965,0,active,43.2,392.9016377995722,397.2700662999414,15.500000000000076,4.349,392.93442789977416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,397.28433939954266,,,,,,,,397.27081329980865,402.267965299543,402.267972599715,402.28437909996137,414.26833599992096,1,active,43.2,414.2684841998853,417.11963029997423,28.000000000000078,2.832,414.30120999971405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,417.1345091997646,,,,,,,,417.1204387997277,422.1181299998425,422.1181367998943,422.13456649985164,434.1185226999223,2,inactive,45.4,434.1186695997603,437.78828449966386,64.99999999999984,3.651,434.1514142998494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,437.80147079983726,,,,,,,,437.78910659998655,442.78501179954037,442.78501849994063,442.80151249980554,454.7853809995577,3,active,43.2,454.7855230998248,458.0538661996834,20.0,3.249,454.8182239998132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,458.0683434996754,,,,,,,,458.0542845996097,463.051882899832,463.05188980000094,463.0683835996315,475.05228959955275,0,inactive,45.4,475.05243379995227,478.3035523998551,60.50000000000007,3.232,475.08518159994856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,478.3185574999079,,,,,,,,478.30430929968134,483.30208999989554,483.3020964995958,483.31858969992027,495.3025024998933,1,inactive,45.4,495.3026496996172,498.32228089962155,62.99999999999996,3.001,495.3354319999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,498.3354541999288,,,,,,,,498.3230870999396,503.31891179969534,503.3189187999815,503.3354631997645,515.3194495998323,2,active,43.2,515.3195926998742,520.4873944995925,16.500000000000078,5.149,515.3523026998155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,520.502366299741,,,,,,,,520.4882496995851,525.4859194997698,525.4859260995872,525.5024013998918,537.4862457998097,3,active,43.2,537.4863929999992,541.0544108999893,12.500000000000206,3.549,537.519167999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,567.8195191998966,,,,,,563.853447499685,567.8031927999109,,,,,,0,active,45.4,584.8033774998039,589.0728145996109,22.00000000000017,4.251,,541.054978699889,541.0692344997078,563.8531343997456,567.8035050998442,572.8030146998353,572.8030224996619,572.8196045998484,584.8362895995378,584.8033690997399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,589.0863975998946,,,,,,,,,,,,,1,inactive,45.4,606.0702882995829,607.738788199611,50.0,1.649,,,,,589.0735995997675,594.0698753995821,594.0698839998804,594.0863777999766,606.1031767996028,606.0702785998583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,622.1866773995571,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,,607.7393141998909,622.170277999714,622.1705879997462,627.1703414996155,627.1703482996672,627.1867221998982,635.1702257995494,635.1702257995494,638.1368926996365,638.1701750997454,638.1701750997454,638.1536898999475,4.52,4.28,451,428,8,1.2,0.75,pic-present,1,n,0.4343138998374343,None,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,,,,,0,0,0,0,,,,,1,0,1,0,638.1701750997454,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,,638.1543138995767,643.1537235998549,643.1537314997986,643.1702228998765,651.1536393999122,651.1536393999122,654.1203368999995,654.1536757997237,654.1536757997237,654.1372292996384,3.32,5.48,332,548,8,1.2,0.75,pic-absent,0,m,0.9633376998826861,None,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,,,,,0,0,0,0,,,,,2,0,2,0,654.1536757997237,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,,,654.137717699632,659.1372205996886,659.1372281997465,659.1536878999323,667.13716619974,667.13716619974,670.1038414998911,670.1371780997142,670.1371780997142,670.1207655998878,3.26,5.54,326,554,8,1.2,0.75,pic-present,0,m,1.2515056999400258,None,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
0,0,0,0,,,,,0,0,0,0,,,,,3,0,3,0,670.1371780997142,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,,670.1212657997385,675.120777099859,675.1207846999168,675.1372197996825,683.1206455999054,683.1206455999054,686.0873363995925,686.1207152996212,686.1207152996212,686.1041895998642,3.44,5.36,344,536,8,1.2,0.75,pic-absent,0,m,1.2116319998167455,None,,,,,sub-043,45.4,43.2,46.0,COM3,2024-06-13_09h38.16.038,2024_RDpaindiscrimination_maintask,2023.2.3,59.98102205562966,2024-06-13 09h38.34.678137 -0400,
