trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,131.19159259996377,,0.0069954999489709735,121.79193199996371,121.79230929992627,124.85859919991344,124.85860679997131,131.17547189991456,131.1757638999261,136.17529239994474,136.17529879999347,136.19173979992047,148.2084792999085,148.17570549994707,0,active,41.0,148.175926099997,152.4602696999209,29.499999999999975,4.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,152.47524770000018,,,,,,,,152.46116019994952,157.45884649991058,157.45885299996007,157.47535329998937,169.49214979994576,169.4593326000031,1,active,41.0,169.45947789994534,174.97684299992397,21.500000000000206,5.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,174.9922052999027,,,,,,,,174.97759799996857,179.97574659995735,179.9757533998927,179.9921778999269,192.0090861999197,191.9761554999277,2,inactive,41.8,191.97629659995437,197.09523360000458,77.9999999999998,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,197.10905440000352,,,,,,,,197.09603259991854,202.0926084999228,202.09261639998294,202.1091040999163,214.12591699999757,214.0930423999671,3,active,41.0,214.0931847000029,217.62731409992557,36.00000000000012,3.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,217.6425635999767,,,,,,,,217.62811779999174,222.62615739996545,222.62616409990005,222.64265309995972,234.65947600000072,234.62660859990865,0,inactive,41.8,234.6267559999833,237.81171539996285,67.50000000000004,3.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,237.82618209999055,,,,,,,,237.8125651999144,242.80970069998875,242.80970749992412,242.8262038999237,254.84296899999026,254.81011609989218,1,active,41.0,254.81026779999956,256.7106196999084,20.0,1.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,256.72625879989937,,,,,,,,256.7108877999708,261.709898400004,261.7099045999348,261.7263921999838,273.74317799997516,273.7103203999577,2,inactive,41.8,273.71046129998285,277.16145179991145,29.500000000000036,3.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,277.17658389999997,,,,,,,,277.16170219995547,282.16010199999437,282.16010869992897,282.1766008998966,294.1933887999039,294.160443999921,3,inactive,41.8,294.16058249992784,297.82921249989886,68.49999999999991,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,297.8433977999957,,,,,,,,297.8299887999892,302.82698309991974,302.82698979997076,302.8434759998927,314.8602613999974,314.8274534998927,0,active,41.0,314.8275960999308,318.8129221999552,43.99999999999992,3.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,318.82697479997296,,,,,,,,318.81374709995,323.81054489989765,323.81055189995095,323.82699579990003,335.84386029990856,335.8109473999357,1,inactive,41.8,335.81109549989924,341.0970037999796,41.00000000000001,5.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-037,41.8,41.0,42.7,COM3,2024-05-23_12h08.55.131,2024_RDpaindiscrimination_maintask,2023.2.3,59.989045986630124,2024-05-23 12h09.22.524816 -0400,
