,series,trial,intensity,rating,fired
0,0,0,41,0.0,1
1,0,1,42,5.4999999999999964,1
2,0,2,43,0.0,1
3,0,3,44,41.00000000000007,1
4,0,4,45,41.500000000000135,1
5,0,5,46,55.49999999999987,1
6,0,6,47,67.99999999999986,1
7,0,7,48,84.49999999999977,1
8,1,0,41,0.0,1
9,1,1,42,13.999999999999995,1
10,1,2,43,12.000000000000135,1
11,1,3,44,33.50000000000002,1
12,1,4,45,17.500000000000007,1
13,1,5,46,32.50000000000003,1
14,1,6,47,29.500000000000046,1
15,1,7,48,68.49999999999997,1
16,2,0,41,0.0,1
17,2,1,42,0.0,1
18,2,2,43,0.0,1
19,2,3,44,17.500000000000103,1
20,2,4,45,15.499999999999996,1
21,2,5,46,30.500000000000043,1
22,2,6,47,31.000000000000174,1
23,2,7,48,71.49999999999982,1
